식당이미지(ID),식당(ID),식당명,지역명,식당이미지(URL),식당상태
5956,548160,고흥막회,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/548160_2076806376.jpg,폐업
5957,548160,고흥막회,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/548160_2087504926.jpg,폐업
5959,548313,착한맛집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/548313_1642783981.jpg,운영중
5960,548313,착한맛집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/548313_413793663.jpg,운영중
6108,550760,개미식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/550760_897962612.jpg,운영중
6109,550760,개미식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/550760_2043868373.jpg,운영중
6121,550915,정커피호프,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/550915_1425543552.jpg,미확인
6122,550915,정커피호프,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/550915_496063353.jpg,미확인
6152,554563,바오담,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/554563_776017309.jpg,폐업
6153,554563,바오담,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/554563_386008305.jpg,폐업
6188,557689,드롭탑 서여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/557689_819845850.jpg,운영중
6189,557689,드롭탑 서여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/557689_587552714.jpg,운영중
6213,560363,철솥통닭집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/560363_1384678965.jpg,미확인
6214,560363,철솥통닭집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/560363_1072730548.jpg,미확인
6246,564619,짜글이나주곰탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/564619_511862725.jpg,폐업
6262,565771,맛족맞족 여의도본점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/565771_785918449.jpg,운영중
6263,565771,맛족맞족 여의도본점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/565771_1576169285.jpg,운영중
6272,566056,전주지연식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/566056_575058377.jpg,폐업
6308,567649,cafe TNA,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/567649_619100436.jpg,운영중
6309,567649,cafe TNA,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/567649_1081474258.jpg,운영중
6320,569753,영일관,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/569753_537867610.jpg,미확인
6354,571603,빅스마일,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/571603_565920307.jpg,미확인
6367,572160,바라,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/572160_507849501.jpg,미확인
6368,572160,바라,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/572160_2062384646.jpg,미확인
6372,572430,카페비플러스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/572430_1347474217.jpg,운영중
6373,572430,카페비플러스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/572430_700807350.jpg,운영중
6395,574822,쏭투미 커피 로스터스 & 펍,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/574822_199013850.jpg,폐업
6396,574822,쏭투미 커피 로스터스 & 펍,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/574822_294618313.jpg,폐업
6397,574876,101커피컨테이너 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/574876_1615574399.jpg,미확인
6403,575196,스트레스비어,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/575196_471946121.jpg,폐업
6437,578808,명동찌개마을 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/578808_496060953.jpg,운영중
6438,578808,명동찌개마을 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/578808_288400423.jpg,운영중
6447,578810,영일식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/578810_2241480.jpg,미확인
6448,578810,영일식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/578810_2080701969.jpg,미확인
6460,580808,본가한우소머리국밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/580808_1776202692.jpg,미확인
6461,580808,본가한우소머리국밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/580808_148191900.jpg,미확인
6463,580888,Wing&#39;s Coffee,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/580888_1489071170.jpg,미확인
6464,580888,Wing&#39;s Coffee,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/580888_1047443669.jpg,미확인
6465,581030,한신포차 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/581030_140545197.jpg,운영중
6466,581030,한신포차 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/581030_827226595.jpg,운영중
6482,582027,밥이답이다 IFC점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/582027_1251798548.jpg,미확인
6515,583931,나무아래,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/583931_66284575.jpg,미확인
6516,583931,나무아래,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/583931_1367939268.jpg,미확인
6521,584086,사쿠란보,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/584086_1049616754.jpg,폐업
6522,584086,사쿠란보,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/584086_1346117964.jpg,폐업
6525,584777,가마로강정 영등포구청역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/584777_1542374659.jpg,운영중
6526,584777,가마로강정 영등포구청역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/584777_1948123424.jpg,운영중
6594,588179,슈퍼커피양평점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/588179_517261546.jpg,운영중
6601,588713,KFC 여의도,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/588713_403505101.jpg,운영중
6602,588713,KFC 여의도,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/588713_381081685.jpg,운영중
6618,589743,토시래 신길삼거리점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/589743_538311110.jpg,폐업
6619,590053,국대떡볶이 선유도역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/590053_435147796.jpg,미확인
6620,590053,국대떡볶이 선유도역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/590053_833008101.jpg,미확인
6621,590578,노가리랑맥주한박스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/590578_456399821.jpg,운영중
6622,590578,노가리랑맥주한박스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/590578_2140934561.jpg,운영중
6632,593029,놀부부대찌개&철판구이 서여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/593029_1555228305.jpg,미확인
6633,593029,놀부부대찌개&철판구이 서여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/593029_1352726078.jpg,미확인
6697,595444,요기맘 KNK디지털타워점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/595444_1566763860.jpg,미확인
6698,595444,요기맘 KNK디지털타워점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/595444_299663690.jpg,미확인
6757,601280,무의미,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/601280_1234477963.jpg,운영중
6758,601280,무의미,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/601280_1018861688.jpg,운영중
6801,607877,팥이재,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/607877_1357090674.jpg,폐업
6802,607877,팥이재,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/607877_1041289282.jpg,폐업
6803,608037,흥부네전집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/608037_1746284157.jpg,폐업
6859,613016,선유도꼼장어,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/613016_1714339388.jpg,미확인
6860,613016,선유도꼼장어,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/613016_808738574.jpg,미확인
6861,613335,커피볶는피루니,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/613335_36211234.jpg,미확인
6862,613335,커피볶는피루니,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/613335_1198182600.jpg,미확인
6867,613941,파스쿠찌 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/613941_1572997368.jpg,폐업
6868,613941,파스쿠찌 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/613941_1634369843.jpg,폐업
6913,615044,원조양평서울해장국,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/615044_1848125473.jpg,미확인
6914,615044,원조양평서울해장국,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/615044_1940462497.jpg,미확인
6928,615229,우리회포차,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/615229_578903627.jpg,폐업
6929,615229,우리회포차,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/615229_2127618305.jpg,폐업
6972,618675,고박사왕족발,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/618675_185301707.jpg,미확인
6973,618675,고박사왕족발,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/618675_380696607.jpg,미확인
6974,618838,홍삿갓,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/618838_1919006931.jpg,미확인
6978,619534,숯닭,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/619534_799524900.jpg,운영중
6979,619534,숯닭,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/619534_148011472.jpg,운영중
7013,621791,스시웨이 당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/621791_1174366374.jpg,미확인
7014,621791,스시웨이 당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/621791_818705097.jpg,미확인
7024,623552,동대문엽기떡볶이 신풍점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/623552_1968799640.jpg,미확인
7025,623552,동대문엽기떡볶이 신풍점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/623552_439132755.jpg,미확인
7093,631226,오락,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/631226_2146926561.jpg,운영중
7094,631226,오락,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/631226_686402023.jpg,운영중
7126,633226,림스치킨 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/633226_1848550444.jpg,미확인
7127,633226,림스치킨 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/633226_2127140403.jpg,미확인
7168,635382,난봉꾼 조개찜,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/635382_1802477053.jpg,미확인
7169,635382,난봉꾼 조개찜,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/635382_144919227.jpg,미확인
7171,635461,코노카페 양평주유소점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/635461_641794774.jpg,미확인
7178,635562,포베이 LG트윈타워점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/635562_75339930.jpg,운영중
7179,635562,포베이 LG트윈타워점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/635562_1507266129.jpg,운영중
7185,635708,레스빠스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/635708_1014714398.jpg,운영중
7186,635708,레스빠스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/635708_331136197.jpg,운영중
7189,636100,고등어품은시래기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/636100_619264117.jpg,미확인
7190,636100,고등어품은시래기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/636100_1626944276.jpg,미확인
7216,638615,한마음정육식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/638615_789633511.jpg,운영중
7217,638760,진미정,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/638760_16638490.jpg,폐업
7250,641297,화정족발이야기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/641297_1962518270.jpg,운영중
7251,641297,화정족발이야기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/641297_1130272253.jpg,운영중
7253,6419721,홍쉐프당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/641972_673008235.jpg,미확인
7271,642912,스티머스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/642912_1876325427.jpg,운영중
7272,642912,스티머스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/642912_1668801151.jpg,운영중
7345,646631,로꼬로꼬조개찜,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/646631_1603680368.jpg,운영중
7346,646631,로꼬로꼬조개찜,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/646631_567176727.jpg,운영중
7355,646984,화송정,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/646984_517637909.jpg,미확인
7356,646984,화송정,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/646984_396938783.jpg,미확인
7381,648464,여의참칼국수,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/648464_999097264.jpg,운영중
7382,648464,여의참칼국수,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/648464_1491842243.jpg,운영중
7384,648839,화통삼 신길역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/648839_1673732514.jpg,폐업
7413,653576,제주횟집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/653576_1256900371.jpg,운영중
7414,653576,제주횟집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/653576_1458802484.jpg,운영중
7422,653742,폴바셋 국회의사당역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/653742_1489999036.jpg,폐업
7423,653742,폴바셋 국회의사당역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/653742_1236972568.jpg,폐업
7427,653977,엠호바,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/653977_1031535375.jpg,미확인
7475,657364,엔터하츠 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/657364_1975677969.jpg,폐업
7543,660162,왕대박식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/660162_1709336835.jpg,폐업
7544,660162,왕대박식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/660162_129238492.jpg,폐업
7547,660343,최반장발발이추억,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/660343_1100736247.jpg,폐업
7548,660343,최반장발발이추억,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/660343_1401991237.jpg,폐업
7573,661672,홍콩반점0410 당산역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/661672_28861467.jpg,미확인
7607,665292,충남집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/665292_1549955101.jpg,폐업
7608,665292,충남집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/665292_88658476.jpg,폐업
7615,665613,펀비어킹 영등포선유도역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/665613_290822013.jpg,폐업
7616,665613,펀비어킹 영등포선유도역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/665613_337112867.jpg,폐업
7625,666439,느린날의오후,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/666439_1383794440.jpg,폐업
7626,666536,한량석쇠,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/666536_1956199650.jpg,미확인
7627,666536,한량석쇠,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/666536_25772426.jpg,미확인
7628,666753,힐링포션,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/666753_1565269908.jpg,폐업
7629,666753,힐링포션,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/666753_1518329193.jpg,폐업
7641,667330,카페노리,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/667330_1221449445.jpg,폐업
7642,667330,카페노리,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/667330_1029388527.jpg,폐업
7659,668242,오븐마루 대림점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/668242_1196664167.jpg,폐업
7660,668242,오븐마루 대림점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/668242_521302482.jpg,폐업
7662,669046,문경약돌돼지,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/669046_617835980.jpg,폐업
7663,669046,문경약돌돼지,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/669046_1239027566.jpg,폐업
7666,670085,또래오래 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/670085_2044389123.jpg,폐업
7667,670085,또래오래 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/670085_762074049.jpg,폐업
7670,671550,데일리카페인,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/671550_1415875179.jpg,폐업
7671,671550,데일리카페인,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/671550_1533934186.jpg,폐업
7673,671607,키친인,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/671607_862442249.jpg,운영중
7674,671607,키친인,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/671607_1441584836.jpg,운영중
7677,672017,유오디아(EUODIA),서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/672017_1453963439.jpg,운영중
7678,672017,유오디아(EUODIA),서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/672017_1235704610.jpg,운영중
7681,672050,칠성포차 영등포구청역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/672050_2107904920.jpg,미확인
7682,672050,칠성포차 영등포구청역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/672050_1036755390.jpg,미확인
7696,673004,한잔차차 문래창작촌점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/673004_105377956.jpg,미확인
7697,673004,한잔차차 문래창작촌점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/673004_1485097349.jpg,미확인
7714,674005,FBcoffee Roasters,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/674005_2058557478.jpg,폐업
7715,674005,FBcoffee Roasters,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/674005_1308243827.jpg,폐업
7748,677664,바빈스커피 대방역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/677664_441024532.jpg,폐업
7749,677664,바빈스커피 대방역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/677664_562224659.jpg,폐업
7766,680884,박씨네족발곱창,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/680884_936648995.jpg,미확인
7767,680884,박씨네족발곱창,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/680884_1446093426.jpg,미확인
7776,681737,카페7그램국회의사당점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/681737_138919730.jpg,폐업
7777,681737,카페7그램국회의사당점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/681737_212397611.jpg,폐업
7778,682354,올반 신세계타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/682354_980478052.jpg,폐업
7779,682354,올반 신세계타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/682354_498188016.jpg,폐업
7797,682356,계절밥상 여의도IFC점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/682356_719661526.jpg,폐업
7798,682356,계절밥상 여의도IFC점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/682356_1385016544.jpg,폐업
7801,683487,자니로켓 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/683487_2001129600.jpg,운영중
7802,683487,자니로켓 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/683487_1058721177.jpg,운영중
7808,683665,한우리 롯데백화점영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/683665_1628462627.jpg,폐업
7809,683665,한우리 롯데백화점영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/683665_568815551.jpg,폐업
7850,684286,카페아모제 롯데백화점영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/684286_499489403.jpg,폐업
7856,684420,카페storyway 영등포역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/684420_32105531.jpg,미확인
7857,684420,카페storyway 영등포역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/684420_958695825.jpg,미확인
7891,685657,임군치킨,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/685657_11635007.jpg,운영중
